Code,Title,Description,Source
82910,"Office administrative, office support and other business support activities",Activities of collection agencies and credit bureaus,NIC
82920,"Office administrative, office support and other business support activities",Packaging activities,NIC
82990,"Office administrative, office support and other business support activities",Other business support service activities n.e.c.,NIC
84111,Public administration and defence; compulsory social security,General public service activities relating to executive,NIC
84112,Public administration and defence; compulsory social security,General public service activities relating to legislation,NIC
84119,Public administration and defence; compulsory social security,General public service activities n.e.c.,NIC
84121,Public administration and defence; compulsory social security,Regulatory agencies relating to health,NIC
84122,Public administration and defence; compulsory social security,Regulatory agencies relating to education,NIC
84129,Public administration and defence; compulsory social security,Regulatory agencies relating to other social services n.e.c. excluding social security,NIC
84130,Public administration and defence; compulsory social security,Regulation of and contribution to more efficient operation of businesses,NIC
84210,Public administration and defence; compulsory social security,Foreign affairs,NIC
84220,Public administration and defence; compulsory social security,Defence activities,NIC
84230,Public administration and defence; compulsory social security,Public order and safety activities,NIC
84300,Public administration and defence; compulsory social security,Compulsory social security activities,NIC
85101,Education,Pre-primary education (education preceding the first level),NIC
85102,Education,Primary education (education at the first level),NIC
85103,Education,Provision of literacy programmes for adults at primary level,NIC
85104,Education,Special education for handicapped students at primary lavel,NIC
85109,Education,Other primary education activities n.e.c.,NIC
85211,Education,General school education in the first stage of the secondary level (up to X th standard) without any special subject pre-requisite,NIC
85212,Education,"General school education in the second stage of the secondary level (Senior/ Higher secondary) giving, in principle, access to higher education",NIC
85213,Education,Special education for handicapped students at first stage or second stage of secondary level,NIC
85221,Education,Technical and vocational education below the level of higher education except for handicapped,NIC
85222,Education,Technical and vocational education for handicapped students below the level of higher education,NIC
85223,Education,Professional motor driving school,NIC
85301,Education,"Higher education in science, commerce, humanity and fine arts leading to a university degree or equivalent",NIC
85302,Education,Higher education in engineering / other technical courses leading to a university degree or equivalent,NIC
85303,Education,Higher education in medical/bio-technology and related courses leading to a university degree or equivalent,NIC
85304,Education,Higher education in management courses leading to a degree or equivalent,NIC
85305,Education,Higher education in law leading to a degree or equivalent,NIC
85306,Education,Higher education in other professional/ vocational courses leading to a degree or equivalent,NIC
85307,Education,Higher education not leading to a degree or equivalent,NIC
85410,Education,Sports and recreation education,NIC
85420,Education,Cultural education,NIC
85491,Education,Academic tutoring services,NIC
85492,Education,Professional examination review courses,NIC
85493,Education,Flying school,NIC
85494,Education,Motor driving school (non-professional),NIC
85499,Education,Other educational services n.e.c.,NIC
85500,Education,Educational support services,NIC
86100,Human health activities,Hospital activities,NIC
86201,Human health activities,Medical practice activities,NIC
86202,Human health activities,Dental practice activities,NIC
86901,Human health activities,Activities of Ayurveda practitioners,NIC
86902,Human health activities,Activities of Unani practitioners,NIC
86903,Human health activities,Activities of homeopaths,NIC
86904,Human health activities,"Activities of nurses, masseures, physiotherapists or other para-medical practitioners",NIC
86905,Human health activities,Activities of independent diagnostic/pathological laboratories,NIC
86906,Human health activities,Activities of independent blood banks,NIC
86909,Human health activities,Other human health activities n.e.c. (including independent ambulance activities),NIC
87100,Residential care activities,Nursing care facilities,NIC
87200,Residential care activities,"Residential care activities for mental retardation, mental health and substance abuse",NIC
87300,Residential care activities,Residential care activities for the elderly and disabled,NIC
87900,Residential care activities,Other residential care activities n.e.c.,NIC
88100,Social work activities without accommodation,Social work activities without accommodation for the elderly and disabled,NIC
88900,Social work activities without accommodation,Other social work activities without accommodation n.e.c.,NIC
90001,"Creative, arts and entertainment activities",Stage production and related activities,NIC
90002,"Creative, arts and entertainment activities",Operation of concert and theatre halls and other arts facilities,NIC
90003,"Creative, arts and entertainment activities","Activities of sculptors, painters, cartoonists, engravers, etchers etc.",NIC
90004,"Creative, arts and entertainment activities","Activities of individual writers, for all subjects including fictional writing, technical writing etc.",NIC
90005,"Creative, arts and entertainment activities",Activities of independent journalists,NIC
90006,"Creative, arts and entertainment activities",Activities of restoring of works of art such as paintings etc.,NIC
90009,"Creative, arts and entertainment activities",Other creative arts and and entertainment activities,NIC
91010,"Libraries, archives, museums and other cultural activities",Library and archives activities,NIC
91020,"Libraries, archives, museums and other cultural activities",Museums activities and operation of historical sites and buildings,NIC
91030,"Libraries, archives, museums and other cultural activities",Botanical and zoological gardens and nature reserves activities,NIC
